qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
4,72,41,6776.0322,6739.9829,6812.082,0.067760326,0.12673888,76895.445,9745.6426,360113.13,1080600.5,14.052855,14.097129
5,72,41,7314.5244,7276.1382,7352.9102,0.073145241,0.13609329,74811.055,10181.282,348602.06,1028491.9,13.74786,13.799738
1,77,41,11775.876,11714.489,11837.263,0.11775876,0.20983818,72617.016,15237.822,324990.53,793026.19,10.920667,11.042066
2,77,41,12288.121,12225.52,12350.723,0.12288121,0.21789199,69785.188,15205.634,310911.84,746223.56,10.693151,10.891593
3,77,41,12730.841,12672.186,12789.496,0.12730841,0.22478652,68071.906,15301.646,302105.41,733396.63,10.773851,10.82288
4,77,41,12828.975,12775.342,12882.606,0.12828974,0.2263065,67149.805,15196.437,297757.91,720487.31,10.729552,10.798295
5,77,41,13591.61,13537.016,13646.205,0.1359161,0.23801789,64629.773,15383.042,284691.25,681255.13,10.540887,10.585119
1,82,41,25278.354,25159.215,25397.492,0.25278354,0.39683655,57379.195,22770.162,229970.56,474512.66,8.2697678,8.348644
2,82,41,25748.961,25631.742,25866.18,0.25748962,0.40248701,54579.555,21967.563,217978.88,440653,8.0735912,8.266725
3,82,41,26061.197,25949.502,26172.895,0.26061198,0.40620667,52770.258,21435.631,210262.22,431291.19,8.1729975,8.249775
4,82,41,26097.588,25999.152,26196.025,0.2609759,0.40663871,51953.363,21126.248,206951.2,424883.31,8.1781673,8.23722
5,82,41,27047.139,26948.057,27146.223,0.27047139,0.4178009,49246.73,20575.328,194795.33,397361.75,8.0687952,8.120281
1,85,41,40265.422,40089.758,40441.086,0.4026542,0.55304998,34699.391,19190.496,250217.77,250217.77,7.2203956,7.232834
2,85,41,40438.648,40251.766,40625.531,0.40438649,0.55459577,32611.992,18086.473,235687.56,235687.56,7.2270212,7.227021
3,85,41,40343.129,40159.355,40526.902,0.4034313,0.55374402,31334.627,17351.361,226589.45,226589.45,7.2312799,7.23128
4,85,41,40249.887,40086.219,40413.551,0.40249887,0.55291104,31023.639,17153.313,222721.44,222721.44,7.2017918,7.231117
5,85,41,41153.629,40991.113,41316.148,0.41153631,0.56091952,28671.402,16082.35,206302.28,206302.28,7.1954026,7.195402
1,2,42,142.03287,138.06175,146.00398,0.0014203286,0.0028366265,100000,283.66266,499290.84,7960362,79.603622,79.603622
2,2,42,151.03375,139.10788,162.95963,0.0015103376,0.0030161175,100000,301.61176,499245.97,7418788,74.187874,78.489456
3,2,42,149.591,136.90405,162.27794,0.00149591,0.0029873489,100000,298.73489,499253.16,7171643,71.716431,77.698884
4,2,42,146.43141,131.57507,161.28773,0.0014643141,0.0029243438,100000,292.43439,499268.91,7297539.5,72.975395,77.118781
5,2,42,173.55933,151.96796,195.1507,0.0017355933,0.0034651691,100000,346.51691,499133.72,7314882.5,73.148827,74.197282
1,7,42,41.483627,39.381527,43.585728,0.00041483628,0.00082932849,99716.336,82.697601,498374.94,7461071,74.822952,74.822952
2,7,42,49.724827,42.692734,56.756916,0.00049724826,0.00099400221,99734.586,99.136398,498425.06,6936798.5,69.55687,73.752549
3,7,42,51.437592,44.267292,58.607887,0.00051437592,0.0010282228,99743.945,102.559,498463.31,6979541.5,69.977051,73.1843
4,7,42,52.884918,44.34433,61.425507,0.0005288492,0.0010571392,99762.891,105.46326,498550.78,6864691.5,68.814636,72.490663
5,7,42,60.660126,49.027554,72.292694,0.00060660124,0.0012124669,99768.992,120.96659,498542.53,6520390,65.3619,67.83647
1,12,42,24.278063,22.173866,26.382257,0.00024278062,0.00048544336,99670.273,48.384274,498230.41,6873601,68.966431,69.839852
2,12,42,29.424126,24.713041,34.135208,0.00029424127,0.00058830943,99621.023,58.607983,497958.59,6693062.5,67.186943,68.899581
3,12,42,31.565744,26.152021,36.979465,0.00031565744,0.00063111563,99664.578,62.899876,498165.66,6452093.5,64.744583,68.255434
4,12,42,33.410061,26.830347,39.989773,0.00033410062,0.00066797808,99682.422,66.58567,498245.66,6577124,65.984802,67.895496
5,12,42,37.268986,27.093161,47.444813,0.00037268986,0.00074510201,99765.227,74.335266,498640.28,6300167.5,63.154903,64.419604
1,17,42,42.171116,37.315243,47.026989,0.00042171116,0.00084306672,99684.906,84.041031,498214.44,5831000.5,58.514175,64.718233
2,17,42,44.110569,37.409924,50.811214,0.00044110569,0.00088182231,99581.383,87.813087,497687.38,6152201,61.78339,63.965153
3,17,42,48.354382,41.514565,55.194195,0.00048354382,0.00096662017,99639.016,96.31308,497954.31,6096561.5,61.194309,63.382458
4,17,42,51.130482,43.462574,58.798389,0.00051130482,0.0010220869,99643.734,101.84457,497964.06,6127784.5,61.500324,62.941056
5,17,42,56.037575,44.638622,67.436531,0.00056037575,0.0011201237,99726.844,111.70639,498354.94,5802170.5,58.187542,60.088675
1,22,42,96.150978,89.864433,102.43752,0.00096150977,0.0019211717,99591.984,191.3333,497481.59,5655919,56.803871,59.880477
2,22,42,89.321411,79.340988,99.301834,0.00089321414,0.0017848336,99611.742,177.79039,497614.25,5500260.5,55.228127,58.857872
3,22,42,97.570778,87.840111,107.30145,0.00097570778,0.0019495127,99597.023,194.16568,497499.72,5525604.5,55.486778,58.271668
4,22,42,103.13269,91.732498,114.53288,0.0010313269,0.0020605281,99618.555,205.26683,497579.59,5599460.5,56.213451,57.994098
5,22,42,112.93664,99.225586,126.64769,0.0011293663,0.0022561837,99598.938,224.7135,497432.91,5435213,54.577869,56.090936
1,27,42,125.07137,119.61661,130.52614,0.0012507137,0.0024983014,99365.859,248.24586,496208.66,5430145.5,54.650162,55.069511
2,27,42,125.85674,113.23846,138.47501,0.0012585673,0.0025139693,99447.086,250.00693,496610.44,5112564,51.416534,54.065929
3,27,42,133.58932,121.96858,145.21007,0.0013358933,0.0026682205,99454.32,265.36606,496608.19,4972788.5,50.01239,53.419913
4,27,42,145.23996,131.96461,158.5153,0.0014523997,0.0029005844,99475.93,288.53833,496658.31,5004732.5,50.320496,52.953191
5,27,42,162.03676,144.2899,179.78362,0.0016203676,0.0032354898,99511.836,321.96954,496754.25,4832434.5,48.573696,50.610563
1,32,42,126.0416,118.10576,133.97745,0.001260416,0.0025176574,99248.664,249.87415,495618.66,4778057.5,48.155285,50.16289
2,32,42,146.46327,132.92641,160.00014,0.0014646328,0.0029249794,99302.656,290.45822,495787.16,4524165.5,45.572304,49.103422
3,32,42,153.86392,141.6257,166.10214,0.0015386392,0.0030725484,99275.125,305.02765,495613.06,4610851.5,46.452709,48.628261
4,32,42,173.05092,159.52458,186.57726,0.0017305091,0.0034550359,99225.789,342.82867,495271.84,4578038,46.145763,48.245079
5,32,42,197.61925,180.03299,215.20549,0.0019761925,0.0039445846,99202.953,391.31442,495036.47,4498941,45.359253,46.437829
1,37,42,159.5835,149.91837,169.24863,0.001595835,0.0031865819,99122.078,315.86063,494820.72,4072643,41.114716,45.202501
2,37,42,194.43094,180.90237,207.95952,0.0019443094,0.003881068,99029.328,384.33957,494185.81,4157842.3,41.993412,44.286773
3,37,42,212.86357,199.54904,226.17809,0.0021286355,0.0042482219,98981.453,420.49518,493856.03,4141858.8,41.853546,43.775682
4,37,42,242.13345,226.90756,257.35934,0.0024213346,0.0048309625,98955.289,478.04929,493581.31,4114257.8,41.589203,43.42533
5,37,42,279.81555,259.83777,299.79333,0.0027981554,0.0055806804,98864.648,551.73206,492943.94,3947875.5,39.943283,41.458191
1,42,42,267.98398,255.8985,280.06946,0.0026798397,0.0053453422,98810.227,528.1745,492730.69,3608286,36.548653,40.368254
2,42,42,323.64432,306.32257,340.96603,0.003236443,0.0064519821,98773.539,637.2851,492274.5,3600689,36.469265,39.346633
3,42,42,369.21246,352.87296,385.55197,0.0036921247,0.007357053,98678.539,725.98322,491577.72,3634372.5,36.84285,38.814224
4,42,42,415.56619,397.19189,433.94049,0.0041556619,0.0082768807,98539.352,815.59845,490657.75,3635243.5,36.901455,38.551666
5,42,42,478.4343,457.25314,499.61542,0.0047843428,0.0095230518,98447.844,937.52393,489895.41,3557693.5,36.144806,36.817547
1,47,42,546.48328,530.60504,562.36157,0.0054648328,0.010870154,98331.805,1068.8818,488986.81,3297606.5,33.555206,35.604883
2,47,42,663.32117,639.19147,687.45087,0.0066332119,0.013178812,98164.094,1293.6862,487586.25,3121442.8,31.811661,34.54184
3,47,42,748.14911,726.32526,769.97296,0.0074814907,0.014851592,97997.586,1455.4203,486349.38,3138415.3,32.041801,34.11177
4,47,42,822.13147,797.45313,846.80981,0.0082213143,0.016308187,97785.414,1594.7028,484940.31,3123440.8,31.956444,33.815762
5,47,42,929.76837,900.47772,959.05902,0.0092976838,0.018423541,97557.203,1797.349,483292.63,3052683,31.29998,32.152467
1,52,42,1077.0026,1051.4325,1102.5726,0.010770026,0.02130972,97496.063,2077.6138,482286.28,2676666.3,27.493439,30.89361
2,52,42,1315.2716,1281.4769,1349.0663,0.013152716,0.025962457,96921.453,2516.3191,478316.44,2658112.5,27.441439,30.007581
3,52,42,1433.8359,1402.2184,1465.4534,0.014338359,0.028269444,96569.43,2729.9641,476022.25,2706086.3,28.036983,29.673099
4,52,42,1534.092,1501.6638,1566.5201,0.015340921,0.03021593,96249.133,2908.2571,473975.03,2671107,27.767618,29.306176
5,52,42,1702.1078,1658.4735,1745.7419,0.017021079,0.033469241,95817,3206.9221,471067.69,2594964.5,27.095686,27.906592
1,57,42,1694.7106,1662.475,1726.9462,0.016947106,0.033326238,95308.773,3176.2832,468603.19,2286091,24.012447,26.526056
2,57,42,2032.0035,1989.5967,2074.4102,0.020320036,0.039825339,94384.664,3758.9011,462526.09,2258992.8,23.945665,25.795012
3,57,42,2178.1348,2139.4941,2216.7751,0.021781348,0.042627472,94163.93,4013.97,460784.72,2270376,24.136938,25.421877
4,57,42,2283.1838,2239.0713,2327.2964,0.022831839,0.044636782,93308.617,4164.9966,456130.59,2215886.5,23.762615,25.214275
5,57,42,2511.3022,2458.5054,2564.0989,0.025113022,0.048985571,92908.656,4551.1836,453165.31,2166916.8,23.343407,23.921913
1,62,42,2350.3218,2315.3362,2385.3074,0.023503218,0.045918744,92261.734,4236.543,450717.31,1912372,20.784416,22.416274
2,62,42,2716.6604,2665.135,2768.1858,0.027166603,0.052883532,91093.578,4817.3501,443424.53,1847043.5,20.296806,21.823652
3,62,42,2904.8865,2855.9734,2953.7993,0.029048864,0.056442268,90380.375,5101.2734,439148.72,1844354.1,20.427031,21.454784
4,62,42,3001.9565,2950.2498,3053.6633,0.030019565,0.058272317,89526.602,5216.9224,434590.69,1788293.6,19.988558,21.27546
5,62,42,3293.9377,3230.2385,3357.637,0.032939378,0.063755631,88493.688,5641.9712,428363.5,1731476.5,19.588335,20.12798
1,67,42,3409.4753,3364.6428,3454.3079,0.034094755,0.065916561,88497.539,5833.4536,427904.06,1510676,17.109188,18.343214
2,67,42,3782.9739,3723.04,3842.9075,0.037829738,0.072868139,86995.57,6339.2056,419129.84,1430113.5,16.465765,17.849436
3,67,42,4039.2012,3979.1138,4099.2886,0.040392011,0.077607118,85507.227,6635.9697,410946.22,1409337,16.517401,17.631835
4,67,42,4131.8354,4074.2778,4189.3931,0.041318353,0.079314433,84827.203,6728.0215,407315.97,1387802.6,16.372602,17.455013
5,67,42,4514.7368,4449.8926,4579.5815,0.045147371,0.086338148,83204.5,7183.7217,398063.19,1346371,16.208843,16.439804
1,72,42,5895.75,5843.4736,5948.0259,0.058957499,0.1112284,82782.602,9207.7764,390893.59,1100919.4,13.404059,14.49503
2,72,42,6323.1768,6234.6899,6411.6641,0.063231766,0.11879372,81434.992,9673.9658,382990.06,1058255.5,13.034862,14.140268
3,72,42,6678.0249,6598.0635,6757.9863,0.066780247,0.12502547,79287.711,9912.9834,371656.09,1045610.6,13.201784,13.908635
4,72,42,6776.0327,6695.3633,6856.7017,0.067760326,0.12673888,78520.891,9951.6494,367725.31,1019659.7,13.014723,13.776857
5,72,42,7314.5239,7222.8711,7406.1768,0.073145241,0.13609329,77342.883,10525.848,360399.78,960024.63,12.444863,12.772379
1,77,42,11775.876,11694.768,11856.984,0.11775876,0.20983818,76902.625,16137.107,344170.38,791719,10.35149,10.959518
2,77,42,12288.121,12171.848,12404.395,0.12288121,0.21789199,72767.727,15855.506,324199.88,687768.94,9.497406,10.686256
3,77,42,12730.841,12622.454,12839.228,0.12730841,0.22478652,70379.203,15820.296,312345.25,679604.31,9.6941156,10.505857
4,77,42,12828.975,12727.149,12930.799,0.12828974,0.2263065,69417.797,15709.698,307814.72,661820.94,9.5703859,10.403826
5,77,42,13591.61,13476.146,13707.075,0.1359161,0.23801789,66817.039,15903.649,294326.03,599624.81,9.0115013,9.520956
1,82,42,25278.354,25131.445,25425.262,0.25278354,0.39683655,60765.52,24113.979,243542.66,447548.63,7.4365587,8.20163
2,82,42,25748.961,25571.232,25926.691,0.25748962,0.40248701,57721.281,23232.064,230526.23,395319.91,6.9115114,8.02947
3,82,42,26061.197,25902.9,26219.496,0.26061198,0.40620667,55504.734,22546.393,221157.69,369083.34,6.7297544,7.790578
4,82,42,26097.588,25950.996,26244.18,0.26097587,0.40663868,53679.25,21828.061,213826.11,367707.19,6.879632,7.704421
5,82,42,27047.139,26882.791,27211.488,0.27047139,0.4178009,50727.313,21193.916,200651.77,322254.28,6.3852086,6.700118
1,85,42,40265.422,40095.125,40435.715,0.40265423,0.55304998,36774.199,20337.969,219698.73,219698.73,6.1217117,7.042109
2,85,42,40438.648,40197.738,40679.563,0.40438649,0.55459577,36863.906,20444.566,182826.55,182826.55,5.1349888,6.754738
3,85,42,40343.129,40151.816,40534.445,0.4034313,0.55374402,33051.922,18302.305,168941.56,168941.56,5.1933737,6.508152
4,85,42,40249.883,40053.406,40446.363,0.40249884,0.55291104,32964.516,18226.443,161077.95,161077.95,4.9743686,6.25661
5,85,42,41153.629,40927.016,41380.246,0.41153631,0.56091952,30202.922,16941.41,134448.88,134448.88,4.4971266,4.827684
1,2,43,142.03287,138.01863,146.04709,0.0014203286,0.0028366265,100000,283.66266,499290.84,7953292,79.532921,79.596131
2,2,43,151.03374,146.23856,155.82892,0.0015103375,0.0030161173,100000,301.61172,499245.97,7870162.5,78.701622,78.717392
3,2,43,149.591,144.48051,154.70148,0.00149591,0.0029873489,100000,298.73489,499253.16,7812304,78.123039,78.186434
4,2,43,146.4314,141.72661,151.1362,0.0014643139,0.0029243436,100000,292.43436,499268.91,7774665,77.746651,77.855491
5,2,43,173.55933,169.55341,177.56525,0.0017355933,0.0034651691,100000,346.51691,499133.72,7699255,76.992554,76.992554
1,7,43,41.483627,39.379227,43.588024,0.00041483628,0.00082932849,99716.336,82.697601,498374.94,7454001,74.752052,74.816463
2,7,43,49.724827,46.962772,52.486881,0.00049724826,0.00099400221,99698.391,99.100418,498244.19,7370916.5,73.932152,73.947905
3,7,43,51.437592,48.359306,54.515873,0.00051437592,0.0010282228,99704.867,102.51881,498268.03,7311224,73.32872,73.413295
4,7,43,52.884922,49.932823,55.837017,0.0005288492,0.0010571392,99707.563,105.40478,498274.31,7275396,72.967339,73.081529
5,7,43,60.660122,57.882294,63.437946,0.00060660124,0.0012124669,99661.359,120.83609,498004.69,7187096,72.115631,72.248409
1,12,43,24.278061,22.531763,26.024361,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6955626.5,69.812027,69.879178
2,12,43,29.424126,27.135345,31.712906,0.00029424127,0.00058830943,99602.07,58.596836,497863.88,6865219.5,68.926781,69.016815
3,12,43,31.565744,28.974958,34.156528,0.00031565744,0.00063111563,99607.078,62.863586,497878.22,6812030,68.389122,68.484215
4,12,43,33.410061,31.13518,35.68494,0.00033410059,0.00066797802,99602.156,66.532051,497844.44,6788794,68.159103,68.159103
5,12,43,37.268986,35.216,39.321968,0.00037268986,0.00074510201,99532.656,74.16198,497477.88,6702156,67.33625,67.33625
1,17,43,42.171116,39.834301,44.507931,0.00042171116,0.00084306672,99585.273,83.957031,497716.47,6457579,64.844719,64.911644
2,17,43,44.110569,41.355331,46.865807,0.00044110569,0.00088182231,99540.695,87.777206,497484.03,6374822.5,64.042374,64.058465
3,17,43,48.354382,45.100372,51.608391,0.00048354382,0.00096662017,99546.914,96.224052,497494.03,6311601.5,63.403519,63.525772
4,17,43,51.130482,48.223927,54.037041,0.00051130482,0.0010220869,99535.625,101.73407,497423.78,6290949.5,63.202991,63.202992
5,17,43,56.037575,53.239876,58.835274,0.00056037575,0.0011201237,99468.047,111.4165,497061.66,6202919.5,62.361027,62.383963
1,22,43,96.15097,92.818459,99.48349,0.00096150971,0.0019211716,99501.313,191.1591,497028.69,5959862.5,59.897324,59.960187
2,22,43,89.321411,85.641846,93.000977,0.00089321414,0.0017848336,99452.922,177.50691,496820.84,5877338.5,59.096691,59.112422
3,22,43,97.570778,93.177032,101.96452,0.00097570778,0.0019495127,99454.008,193.88686,496785.31,5817177,58.491398,58.584336
4,22,43,103.13269,99.372101,106.89328,0.0010313268,0.0020605279,99435.68,204.89001,496666.19,5792441.5,58.253166,58.263688
5,22,43,112.93664,109.28886,116.58442,0.0011293663,0.0022561837,99356.625,224.16679,496222.72,5705858,57.428154,57.4506
1,27,43,125.07137,121.54604,128.59671,0.0012507137,0.0024983014,99310.156,248.1067,495930.53,5462834,55.007809,55.074032
2,27,43,125.85673,121.93988,129.77357,0.0012585673,0.0025139693,99280.039,249.58698,495776.22,5379955.5,54.189754,54.21317
3,27,43,133.58932,129.05928,138.11937,0.0013358933,0.0026682205,99261.172,264.85071,495643.72,5319838.5,53.594635,53.692781
4,27,43,145.23996,141.36327,149.11664,0.0014523995,0.0029005841,99230.797,287.82727,495434.41,5295775,53.368282,53.379161
5,27,43,162.03677,158.22876,165.84477,0.0016203678,0.0032354901,99132.453,320.74207,494860.44,5209635,52.552364,52.57468
1,32,43,126.0416,122.95682,129.12639,0.001260416,0.0025176574,99062.047,249.4043,494686.72,4966903.5,50.13932,50.203649
2,32,43,146.46327,142.76961,150.15694,0.0014646327,0.0029249792,99030.445,289.66199,494428.09,4884179.5,49.320034,49.342586
3,32,43,153.86392,149.54691,158.18094,0.0015386392,0.0030725484,98996.32,304.17099,494221.16,4824194.5,48.731331,48.832103
4,32,43,173.05092,169.32867,176.77316,0.0017305091,0.0034550359,98942.969,341.8515,493860.19,4800341,48.516258,48.527603
5,32,43,197.61925,194.02959,201.20889,0.0019761925,0.0039445846,98811.719,389.77115,493084.16,4714774.5,47.714832,47.737263
1,37,43,159.5835,156.24892,162.91806,0.001595835,0.0031865819,98812.641,314.87457,493276.03,4472216.5,45.25956,45.324156
2,37,43,194.43095,190.33652,198.52538,0.0019443094,0.003881068,98740.789,383.21973,492745.88,4389751.5,44.457382,44.480196
3,37,43,212.86356,208.10968,217.61745,0.0021286355,0.0042482219,98692.148,419.26614,492412.56,4329973,43.873814,43.97325
4,37,43,242.13345,237.78532,246.4816,0.0024213346,0.0048309625,98601.117,476.33832,491814.75,4306480.5,43.6758,43.687178
5,37,43,279.81555,275.54297,284.08813,0.0027981556,0.0055806809,98421.945,549.26147,490736.56,4221691,42.893894,42.91505
1,42,43,267.98398,263.6286,272.33936,0.0026798397,0.0053453422,98497.766,526.50427,491172.56,3978940.5,40.396252,40.460695
2,42,43,323.64429,318.2265,329.0621,0.003236443,0.0064519821,98357.563,634.60126,490201.31,3897005.5,39.620853,39.643235
3,42,43,369.21246,362.71338,375.71155,0.0036921247,0.007357053,98272.883,722.99878,489556.91,3837560.8,39.050331,39.149149
4,42,43,415.56619,409.64474,421.48767,0.0041556619,0.0082768807,98124.781,812.16711,488593.47,3814665.8,38.875679,38.886667
5,42,43,478.4343,472.46124,484.40732,0.0047843428,0.0095230518,97872.68,932.04657,487033.28,3730954.3,38.120586,38.143025
1,47,43,546.48328,540.01807,552.94855,0.0054648328,0.010870154,97971.258,1064.9628,487193.91,3487768,35.599911,35.66285
2,47,43,663.32117,655.3222,671.32019,0.0066332119,0.013178812,97722.969,1287.8726,485395.13,3406804.3,34.861916,34.88246
3,47,43,748.14911,738.95532,757.34283,0.0074814907,0.014851592,97549.883,1448.7711,484127.44,3348004,34.321232,34.418272
4,47,43,822.13147,813.38574,830.8772,0.0082213143,0.016308187,97312.609,1586.9922,482595.59,3326072.3,34.179272,34.190831
5,47,43,929.76837,920.81409,938.72266,0.0092976838,0.018423541,96940.633,1785.9896,480238.19,3243921,33.463066,33.485011
1,52,43,1077.0026,1067.505,1086.5001,0.010770026,0.02130972,96906.297,2065.0461,479368.88,3000574.3,30.963665,31.029004
2,52,43,1315.2716,1303.1869,1327.3563,0.013152716,0.025962457,96435.094,2503.6921,475916.22,2921409,30.294102,30.31772
3,52,43,1433.8359,1420.5698,1447.1019,0.014338359,0.028269444,96101.109,2716.7249,473713.72,2863876.3,29.800949,29.900225
4,52,43,1534.092,1521.0964,1547.0876,0.015340921,0.03021593,95725.625,2892.4387,471397.03,2843476.8,29.704468,29.715623
5,52,43,1702.1078,1688.9106,1715.3048,0.017021079,0.033469241,95154.641,3184.7534,467811.31,2763682.5,29.044222,29.067252
1,57,43,1694.7107,1681.9315,1707.4899,0.016947107,0.033326242,94841.25,3160.7024,466304.5,2521205.3,26.583424,26.649366
2,57,43,2032.0035,2016.199,2047.808,0.020320036,0.039825339,93931.398,3740.8496,460304.88,2445493,26.034941,26.056034
3,57,43,2178.1348,2160.9509,2195.3184,0.021781348,0.042627472,93384.469,3980.7437,456970.47,2392995,25.625498,25.699752
4,57,43,2283.1838,2266.613,2299.7544,0.022831839,0.044636782,92833.188,4143.7744,453806.47,2372079.8,25.552086,25.562468
5,57,43,2511.302,2493.9404,2528.6636,0.02511302,0.048985567,91969.883,4505.1968,448586.44,2295871.5,24.9634,24.984757
1,62,43,2350.3218,2334.3101,2366.3335,0.023503218,0.045918744,91680.547,4209.8555,447878.09,2054900.8,22.413704,22.480469
2,62,43,2716.6604,2697.8545,2735.4663,0.027166603,0.052883532,90190.555,4769.5947,439028.75,1985188,22.011103,22.034843
3,62,43,2904.8862,2884.3599,2925.4128,0.029048864,0.056442268,89427.055,5047.4658,434516.63,1935880.3,21.648214,21.72682
4,62,43,3001.9568,2982.3608,3021.5525,0.030019566,0.058272321,88689.406,5168.1377,430526.69,1918273.1,21.629135,21.639539
5,62,43,3293.9377,3272.469,3315.4065,0.032939378,0.063755631,87464.688,5576.3662,423382.53,1847285,21.120462,21.144062
1,67,43,3409.4753,3387.1672,3431.7834,0.034094755,0.065916561,87470.688,5765.7671,422939.03,1607022.6,18.372128,18.446989
2,67,43,3782.9739,3758.5034,3807.4441,0.037829738,0.072868139,85420.953,6224.4663,411543.59,1546159.3,18.100533,18.125523
3,67,43,4039.2012,4012.5452,4065.8569,0.040392011,0.077607118,84379.594,6548.4565,405526.81,1501363.6,17.793633,17.878458
4,67,43,4131.8354,4107.4468,4156.2246,0.041318357,0.07931444,83521.266,6624.4429,401045.25,1487746.5,17.812809,17.825431
5,67,43,4514.7373,4487.792,4541.6826,0.045147374,0.086338155,81888.328,7070.0864,391766.41,1423902.5,17.388464,17.410107
1,72,43,5895.7495,5860.6626,5930.8364,0.058957495,0.1112284,81704.922,9087.9072,385804.84,1184083.6,14.492194,14.563912
2,72,43,6323.1768,6285.4019,6360.9517,0.063231766,0.11879372,79196.484,9408.0449,372462.31,1134615.6,14.326659,14.353765
3,72,43,6678.0249,6638.1772,6717.8726,0.066780247,0.12502547,77831.141,9730.875,364828.5,1095836.9,14.080389,14.175161
4,72,43,6776.0322,6741.3818,6810.6831,0.067760326,0.12673888,76896.828,9745.8174,360119.59,1086701.3,14.131966,14.143581
5,72,43,7314.5244,7275.374,7353.6743,0.073145241,0.13609329,74818.242,10182.26,348635.53,1032136,13.795376,13.82113
1,77,43,11775.876,11721.91,11829.842,0.11775876,0.20983818,72617.016,15237.823,324990.53,798278.75,10.992998,11.076008
2,77,43,12288.121,12232.172,12344.069,0.12288121,0.21789199,69788.438,15206.342,310926.31,762153.31,10.920988,10.951457
3,77,43,12730.841,12677.476,12784.206,0.12730841,0.22478652,68098.555,15307.637,302223.66,733721.44,10.77506,10.845444
4,77,43,12828.975,12780.854,12877.095,0.12828974,0.2263065,67151.008,15196.71,297763.28,726581.69,10.820145,10.835159
5,77,43,13591.61,13535.999,13647.221,0.1359161,0.23801789,64635.98,15384.52,284718.59,683500.5,10.574763,10.604142
1,82,43,25278.354,25182.527,25374.178,0.25278354,0.39683655,57379.195,22770.162,229970.58,476928.31,8.3118687,8.36263
2,82,43,25748.961,25655.361,25842.559,0.25748962,0.40248701,54582.098,21968.584,217989.03,451227,8.2670393,8.303536
3,82,43,26061.197,25969.316,26153.08,0.26061198,0.40620667,52882.402,21481.184,210709.05,431977.78,8.1767387,8.266391
4,82,43,26097.588,26013.641,26181.537,0.26097587,0.40663868,51954.301,21126.629,206954.94,428818.41,8.2537994,8.272979
5,82,43,27047.139,26957.162,27137.115,0.27047139,0.4178009,49251.461,20577.305,194814.03,398781.88,8.0970507,8.130109
1,85,43,40265.422,40125.805,40405.039,0.4026542,0.55304998,34920.953,19313.031,249801.06,249801.06,7.1851969,7.229984
2,85,43,40438.648,40302.605,40574.691,0.40438649,0.55459577,32613.521,18087.322,234869,234869,7.2017517,7.225006
3,85,43,40343.129,40210.645,40475.617,0.4034313,0.55374402,31474.111,17428.602,222401.11,222401.11,7.0815196,7.205115
4,85,43,40249.887,40125.789,40373.984,0.40249887,0.55291104,30827.672,17044.959,221863.48,221863.48,7.1969585,7.229896
5,85,43,41153.629,41014.281,41292.977,0.41153628,0.56091952,28674.156,16083.895,203967.84,203967.84,7.1136365,7.181618
1,2,44,142.03287,138.26712,145.79861,0.0014203286,0.0028366265,100000,283.66266,499290.84,7960362,79.603622,79.603622
2,2,44,151.03374,146.43082,155.63667,0.0015103375,0.0030161173,100000,301.61172,499245.97,7828216.5,78.282158,78.708795
3,2,44,149.591,137.62794,161.55405,0.00149591,0.0029873489,100000,298.73489,499253.16,7516184.5,75.16185,77.876452
4,2,44,146.43141,133.96872,158.8941,0.0014643141,0.0029243438,100000,292.43439,499268.91,7588576,75.885765,77.444539
5,2,44,173.55933,156.46716,190.65149,0.0017355933,0.0034651691,100000,346.51691,499133.72,7195400,71.954002,75.493962
1,7,44,41.483624,39.75737,43.209877,0.00041483625,0.00082932843,99716.336,82.697594,498374.94,7461071.5,74.82296,74.822958
2,7,44,49.724827,47.052944,52.396709,0.00049724826,0.00099400221,99698.391,99.100418,498244.19,7328970.5,73.511429,73.938994
3,7,44,51.437592,44.876629,57.99855,0.00051437592,0.0010282228,99717.266,102.53157,498330,7135858.5,71.561493,73.134938
4,7,44,52.884918,45.3083,60.461536,0.0005288492,0.0010571392,99726.633,105.42494,498369.63,7084089.5,71.037376,72.766103
5,7,44,60.660126,50.183769,71.136482,0.00060660124,0.0012124669,99724.563,120.91273,498320.53,6875788.5,68.950356,71.335716
1,12,44,24.278063,23.042984,25.513142,0.00024278063,0.00048544339,99633.641,48.366493,498047.28,6962696.5,69.882988,69.882987
2,12,44,29.424126,26.939775,31.908476,0.00029424127,0.00058830943,99628.969,58.612659,497998.34,6703716,67.291618,68.932396
3,12,44,31.565744,26.545881,36.585606,0.00031565744,0.00063111563,99636.211,62.881973,498023.84,6664160,66.8862,68.310397
4,12,44,33.410061,27.731218,39.088902,0.00033410062,0.00066797808,99623.586,66.546371,497951.53,6679254.5,67.046295,67.997364
5,12,44,37.268986,29.206327,45.331646,0.00037268986,0.00074510201,99654.617,74.252853,498087.44,6458902.5,64.816147,66.872463
1,17,44,42.171112,40.681633,43.660599,0.00042171113,0.00084306672,99585.273,83.957031,497716.5,6464649,64.91571,64.915714
2,17,44,44.110569,41.54184,46.679298,0.00044110569,0.00088182231,99540.695,87.777206,497484.03,6332876.5,63.620975,64.048482
