qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
5,27,43,71.617973,69.003944,74.231995,0.00071617973,0.0014313341,99410.805,142.29008,496698.31,5847224.5,58.818825,58.859905
1,32,43,76.548798,74.112503,78.985085,0.00076548796,0.0015298045,99420.32,152.09366,496721.38,5479544.5,55.114937,55.114937
2,32,43,81.700844,78.894745,84.506943,0.00081700843,0.0016326826,99409.367,162.30396,496641.06,5453877,54.863003,54.935837
3,32,43,89.281746,85.997993,92.565506,0.00089281745,0.0017840416,99377.391,177.2934,496443.69,5425550.5,54.595573,54.719045
4,32,43,93.750412,90.663582,96.83725,0.00093750411,0.0018732515,99321.617,186.05437,496142.94,5415489,54.524784,54.544354
5,32,43,103.09187,100.16635,106.01737,0.0010309187,0.0020597132,99268.516,204.46466,495831.44,5350526.5,53.899551,53.9386
1,37,43,98.243721,95.657227,100.83022,0.00098243717,0.0019629453,99268.227,194.85811,495854,4982823,50.195549,50.195549
2,37,43,108.40993,105.13506,111.68481,0.0010840994,0.00216585,99248.148,214.9566,495703.34,4955908.5,49.934731,50.020331
3,37,43,120.3009,116.28373,124.31806,0.0012030089,0.0024031256,99210.375,238.41499,495455.81,4912888,49.521011,49.806225
4,37,43,129.84587,126.28001,133.41173,0.0012984587,0.0025935483,99135.563,257.11285,495035.03,4919346,49.622425,49.642681
5,37,43,145.12247,141.60239,148.64255,0.0014512247,0.0028982414,99064.055,287.11154,494602.47,4854695,49.005638,49.044547
1,42,43,151.03122,147.75029,154.31216,0.0015103122,0.003016067,99073.367,298.81192,494619.81,4486969,45.289356,45.289356
2,42,43,168.81053,164.68413,172.93695,0.0016881054,0.0033705179,99031.484,333.78735,494322.94,4464887,45.085632,45.12585
3,42,43,187.23064,182.21301,192.24825,0.0018723063,0.0037376103,98968.227,369.90466,493916.38,4424528,44.707199,44.922919
4,42,43,200.61205,195.99738,205.22672,0.0020061205,0.0040042028,98878.445,395.92935,493402.44,4424311,44.744957,44.764782
5,42,43,229.49629,224.78667,234.20593,0.002294963,0.0045794086,98776.938,452.33997,492753.88,4360092.5,44.140816,44.180314
1,47,43,322.48172,317.67377,327.28967,0.0032248171,0.0064288802,98774.555,635.00977,492285.25,3992349.3,40.418804,40.418804
2,47,43,352.86572,346.66504,359.06641,0.0035286571,0.0070324698,98701.719,694.11688,491773.34,3969314.8,40.215435,40.269231
3,47,43,378.70404,371.57227,385.83582,0.0037870405,0.0075454698,98600.336,743.98584,491141.72,3930089.3,39.859627,40.077289
4,47,43,393.76245,387.11322,400.41168,0.0039376244,0.0078443205,98482.516,772.52844,490481.25,3930908.5,39.914795,39.935425
5,47,43,438.79724,432.14536,445.44913,0.0043879724,0.0087375483,98324.602,859.11591,489475.22,3867338.8,39.332382,39.371824
1,52,43,658.7157,651.40137,666.03009,0.006587157,0.013087912,98139.547,1284.4418,487486.63,3500064,35.664154,35.664154
2,52,43,699.21442,690.11609,708.31274,0.0069921445,0.013886963,98007.609,1361.028,486635.47,3477541.5,35.482544,35.536266
3,52,43,722.09979,711.80273,732.39679,0.0072209979,0.01433821,97864.617,1403.2035,485815.09,3438169,35.132893,35.362389
4,52,43,730.65924,721.56683,739.75171,0.0073065925,0.01450693,97709.992,1417.472,485006.25,3440427.3,35.210606,35.22901
5,52,43,784.51935,774.95416,794.08453,0.0078451931,0.015567934,97465.484,1517.3362,483534.09,3377863.3,34.657043,34.698571
1,57,43,895.57916,886.46936,904.6889,0.0089557916,0.017752124,96855.102,1719.3837,479977.06,3012577.3,31.10396,31.10396
2,57,43,938.55121,927.60785,949.49463,0.0093855122,0.018595945,96646.578,1797.2345,478739.81,2990906,30.94702,31.00154
3,57,43,954.92255,942.29926,967.5459,0.0095492257,0.018917231,96461.414,1824.783,477745.13,2952353.8,30.607595,30.837428
4,57,43,963.45984,952.59528,974.32446,0.0096345982,0.019084733,96292.516,1837.7169,476868.28,2955421,30.692125,30.71156
5,57,43,1033.8167,1022.3445,1045.2888,0.010338167,0.020464044,95948.148,1963.4871,474832,2894329.3,30.165581,30.203827
1,62,43,988.33807,977.90875,998.7674,0.0098833805,0.019572679,95135.719,1862.0609,471023.44,2532600.3,26.620918,26.620918
2,62,43,1035.7728,1023.8734,1047.6724,0.010357728,0.020502366,94849.344,1944.636,469385.13,2512166.3,26.486042,26.538876
3,62,43,1057.6125,1044.535,1070.6901,0.010576125,0.020930111,94636.633,1980.7552,468231.28,2474608.5,26.149565,26.38124
4,62,43,1081.3462,1069.699,1092.9935,0.010813462,0.021394739,94454.797,2020.8357,467221.91,2478552.5,26.240633,26.259184
5,62,43,1188.2841,1175.4987,1201.0693,0.011882841,0.023485502,93984.664,2207.2769,464405.13,2419497.3,25.743557,25.783466
1,67,43,1242.2711,1229.0441,1255.4982,0.012422712,0.024539316,93273.656,2288.8718,460646.09,2061576.8,22.102455,22.102455
2,67,43,1302.1362,1287.6593,1316.613,0.013021362,0.025706537,92904.703,2388.2583,458552.88,2042781,21.988108,22.041169
3,67,43,1340.8802,1325.5144,1356.246,0.013408802,0.026461206,92656.008,2451.7898,457150.59,2009918,21.693331,21.897924
4,67,43,1390.1685,1376.3534,1403.9835,0.013901684,0.027420413,92433.953,2534.5771,455833.34,2011330.8,21.759663,21.781329
5,67,43,1560.6042,1545.3217,1575.887,0.015606043,0.030730017,91777.383,2820.3206,451836.13,1955092.1,21.302572,21.341459
1,72,43,2297.835,2276.4766,2319.1931,0.022978351,0.044916686,90984.781,4086.7346,444707.06,1600930.8,17.595589,17.595589
2,72,43,2385.854,2363.0549,2408.6533,0.02385854,0.046596512,90516.445,4217.751,442037.88,1584228.1,17.502298,17.555251
3,72,43,2462.9458,2439.2104,2486.6814,0.024629459,0.048065376,90216.367,4336.2837,440241.13,1557388.4,17.263992,17.43084
4,72,43,2559.5701,2538.5574,2580.5825,0.0255957,0.049903195,89899.383,4486.2666,438281.25,1555497.5,17.30266,17.323827
5,72,43,2867.7813,2845.396,2890.1663,0.028677812,0.055741791,88957.063,4958.626,432388.78,1503256,16.898695,16.939189
1,77,43,5809.9165,5776.1997,5843.6328,0.058099166,0.10970137,86898.047,9532.834,410658.16,1156223.6,13.305519,13.305519
2,77,43,5926.1484,5890.9214,5961.376,0.059261486,0.11176859,86298.695,9645.4834,407379.78,1142190.3,13.235518,13.295861
3,77,43,6097.2593,6063.8916,6130.6274,0.060972594,0.11480311,85874.938,9858.71,404727.91,1124753.1,13.098294,13.182013
4,77,43,6288.5962,6257.7021,6319.4902,0.062885962,0.11818405,85413.117,10094.469,401829.41,1117216.3,13.080159,13.102616
5,77,43,6895.5513,6863.0786,6928.0244,0.068955511,0.1288238,83998.438,10820.999,392939.72,1070867.1,12.748683,12.790567
1,82,43,17174.939,17108.809,17241.07,0.1717494,0.29071566,77365.211,22491.279,330597.84,745565.5,9.636961,9.636961
2,82,43,17138.459,17075.678,17201.24,0.17138459,0.29019797,76653.211,22244.605,327654.53,734810.5,9.5863972,9.648631
3,82,43,17523.543,17456.742,17590.344,0.17523544,0.29564366,76223,22534.846,324777.88,716678.75,9.4121504,9.560142
4,82,43,17847.77,17788.277,17907.264,0.1784777,0.30019629,75318.648,22610.381,320067.28,715386.75,9.4981489,9.525176
5,82,43,18966.049,18906.498,19025.602,0.18966049,0.31567407,73177.445,23100.223,308136.66,677927.5,9.2641907,9.315399
1,85,43,33428.578,33337.391,33519.762,0.33428577,0.48755994,54873.93,26754.33,414967.63,414967.63,7.5622001,7.5622
2,85,43,32907.766,32817.461,32998.066,0.32907766,0.48219436,54408.602,26235.52,407155.97,407155.97,7.4836254,7.571883
3,85,43,33511.59,33421.48,33601.695,0.33511588,0.48841,53644.344,26200.436,394219.78,394219.78,7.3567028,7.523755
4,85,43,33858.402,33770.234,33946.57,0.33858404,0.49194628,52708.266,25929.635,395319.53,395319.53,7.5001607,7.536866
5,85,43,35274.438,35185.141,35363.734,0.35274437,0.50613284,50077.223,25345.727,369790.81,369790.81,7.3844571,7.462256
1,2,44,114.8668,109.2935,120.44009,0.001148668,0.0022946992,100000,229.46992,499426.31,7411083,74.110832,84.074764
2,2,44,126.63845,122.29649,130.98041,0.0012663845,0.0025295643,100000,252.95642,499367.63,8402893,84.028931,84.495783
3,2,44,131.26726,120.95705,141.57747,0.0013126726,0.0026219022,100000,262.19022,499344.53,8102472,81.024719,83.976743
4,2,44,147.255,135.01662,159.49339,0.0014725501,0.0029407677,100000,294.07678,499264.81,8145772,81.457718,83.455479
5,2,44,149.96561,134.17575,165.75546,0.001499656,0.0029948186,100000,299.48187,499251.28,7736248,77.36248,81.949424
1,7,44,38.940445,37.15522,40.725666,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7969937.5,79.882683,79.882683
2,7,44,37.975029,35.174522,40.775536,0.0003797503,0.00075921224,99766.508,75.74395,498643.16,7823798,78.42411,79.683484
3,7,44,39.991188,34.517906,45.46447,0.00039991189,0.00079950399,99756.883,79.75602,498585.03,7726816.5,77.457901,79.260632
4,7,44,46.243973,38.981583,53.506367,0.00046243973,0.00092445186,99735.008,92.200218,498444.53,7684184.5,77.047302,78.820379
5,7,44,48.309559,38.816479,57.802639,0.00048309559,0.00096572458,99788.172,96.367889,498699.94,7299334,73.156944,77.190901
1,12,44,20.666115,19.537994,21.794235,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7471279,74.94297,74.94297
2,12,44,18.801151,17.171875,20.430429,0.00018801152,0.00037595234,99674.352,37.472805,498278.09,7424922,74.492004,74.759
3,12,44,20.051077,16.259224,23.84293,0.00020051077,0.00040094115,99682.93,39.966988,498314.75,7137963,71.611496,74.254603
4,12,44,22.81365,17.91387,27.71343,0.0002281365,0.00045616893,99662.703,45.463028,498199.84,7130297,71.548195,73.727139
5,12,44,24.848822,18.519224,31.178417,0.00024848821,0.00049685297,99708.477,49.540451,498418.53,7064582.5,70.857307,72.844715
1,17,44,22.874367,20.079084,25.669649,0.00022874367,0.0004573827,99721.328,45.610813,498492.63,6462802,64.823013,69.88474
2,17,44,21.17079,18.955463,23.386114,0.0002117079,0.00042332616,99658.156,42.187904,498185.31,6842773,68.664917,69.754649
3,17,44,22.742935,18.671497,26.814375,0.00022742935,0.00045475527,99667.852,45.324482,498225.94,6674978,66.976791,69.273296
4,17,44,23.796804,19.028103,28.565504,0.00023796804,0.00047582283,99615.453,47.399307,497958.78,6682862,67.090546,69.027165
5,17,44,27.550608,21.086195,34.015018,0.00027550609,0.00055086036,99692.617,54.916714,498325.81,6423180,64.43766,67.463188
1,22,44,36.8951,35.433708,38.356491,0.000368951,0.00073762983,99606.086,73.47242,497846.75,6474773.5,65.003792,65.003792
2,22,44,36.199512,34.110447,38.288578,0.00036199513,0.00072372827,99603.273,72.085709,497836.16,6410426,64.360901,64.808121
3,22,44,39.037163,34.281719,43.79261,0.00039037163,0.00078043854,99620.133,77.747391,497906.28,6297135,63.214153,64.486516
4,22,44,38.067715,32.364891,43.770538,0.00038067714,0.00076106453,99582.273,75.788536,497721.91,6201458.5,62.278591,63.97843
5,22,44,45.414112,36.645844,54.182381,0.00045414112,0.00090786989,99687.648,90.503418,498212,5858775.5,58.781517,62.61451
1,27,44,56.444759,51.95742,60.932098,0.0005644476,0.0011282583,99626.094,112.40396,497849.47,5633236,56.556889,59.976234
2,27,44,58.07021,54.607521,61.532894,0.00058070209,0.00116073,99549.219,115.54976,497457.22,5883628,59.104794,59.851555
3,27,44,62.865215,56.759537,68.970894,0.00062865217,0.0012565142,99553.742,125.0907,497456,5747103.5,57.733353,59.403616
4,27,44,62.414642,54.896534,69.932747,0.00062414643,0.001247514,99514.914,124.14626,497264.19,5746708.5,57.749741,59.165295
5,27,44,71.617973,60.376362,82.859581,0.00071617973,0.0014313341,99623.789,142.59492,497762.44,5383290.5,54.046669,57.785197
1,32,44,76.548798,72.160934,80.936653,0.00076548796,0.0015298045,99513.688,152.2365,497187.88,5135387,51.617954,54.940958
2,32,44,81.700844,78.598404,84.803284,0.00081700843,0.0016326826,99409.984,162.30495,496644.16,5453359,54.85738,54.93907
3,32,44,89.281746,81.581116,96.982376,0.00089281745,0.0017840416,99446.313,177.41637,496788,5250219,52.798939,54.496829
4,32,44,93.75042,84.839394,102.66144,0.00093750417,0.0018732516,99407.828,186.21587,496573.59,5221645,52.531696,54.182533
5,32,44,103.09186,90.833076,115.35064,0.0010309186,0.002059713,99476.578,204.8932,496870.66,5014484.5,50.41798,53.141362
1,37,44,98.243721,88.699097,107.78834,0.00098243717,0.0019629453,99566.508,195.44362,497343.94,4064128.5,40.845741,49.759148
2,37,44,108.40993,104.04516,112.77471,0.0010840994,0.00216585,99283.383,215.03291,495879.31,4926315.5,49.620228,50.017059
3,37,44,120.3009,111.51667,129.08513,0.0012030089,0.0024031256,99273.461,238.56659,495770.88,4810757.5,48.46212,49.649036
4,37,44,129.84587,119.59307,140.09866,0.0012984587,0.0025935483,99228.586,257.3541,495499.53,4766512.5,48.039215,49.320109
5,37,44,145.12247,130.7702,159.47473,0.0014512247,0.0028982414,99303.789,287.80637,495799.44,4567715.5,46.005104,48.187767
1,42,44,151.03122,141.27779,160.78465,0.0015103122,0.003016067,99265.023,299.38995,495576.63,4022094.5,40.535896,45.208789
2,42,44,168.81053,163.75201,173.86906,0.0016881054,0.0033705179,99068.352,333.91162,494506.97,4430436,44.722504,45.117951
3,42,44,187.23064,176.42546,198.0358,0.0018723063,0.0037376103,99096.078,370.38251,494554.44,4228490.5,42.679935,44.691912
4,42,44,200.61205,188.27075,212.95334,0.0020061205,0.0040042028,98996.57,396.40234,493991.84,4255436.5,42.991104,44.419511
5,42,44,229.49629,210.76181,248.23077,0.002294963,0.0045794086,99099.719,453.81808,494364.03,4040520.5,40.785866,43.396291
1,47,44,322.48172,308.47345,336.49002,0.0032248171,0.0064288802,99113.398,637.18817,493974.03,3163304.3,31.963713,40.237039
2,47,44,352.86572,345.99557,359.73587,0.0035286571,0.0070324698,98718.742,694.23657,491858.13,3959819.3,40.112637,40.269608
3,47,44,378.70404,363.27979,394.1283,0.0037870405,0.0075454698,98740.07,745.04022,491837.75,3766542,38.155056,39.920794
4,47,44,393.76245,376.12817,411.39673,0.0039376244,0.0078443205,98630.875,773.6922,491220.13,3767762.3,38.207298,39.627473
5,47,44,438.79724,413.35318,464.2413,0.0043879724,0.0087375483,98660.453,862.05042,491147.13,3617351.3,36.675999,38.753739
1,52,44,658.7157,644.58972,672.84174,0.006587157,0.013087912,98275.195,1286.2172,488160.44,3285940.5,33.448345,35.637962
2,52,44,699.21442,688.81879,709.61011,0.0069921445,0.013886963,98065.914,1361.8376,486924.97,3462287.8,35.306999,35.527497
3,52,44,722.09979,701.02844,743.17108,0.0072209979,0.01433821,97973.461,1404.764,486355.41,3312237,33.814236,35.182328
4,52,44,730.65924,708.10669,753.21185,0.0073065925,0.01450693,97862.188,1419.6799,485761.72,3324037,33.970955,34.946925
5,52,44,784.51929,750.95099,818.08765,0.0078451931,0.015567933,97860.242,1523.4817,485492.5,3151903.3,32.222263,34.039563
1,57,44,895.57916,878.28601,912.87225,0.0089557916,0.017752124,97399.016,1729.0394,482672.5,2846096,29.262135,31.072314
2,57,44,938.55121,925.61969,951.48273,0.0093855122,0.018595945,96704.078,1798.3037,479024.63,2975363,30.769005,30.988911
3,57,44,954.92255,931.35437,978.49078,0.0095492257,0.018917231,96581.047,1827.0459,478337.59,2867756,29.698982,30.683682
4,57,44,963.45984,934.61957,992.30011,0.0096345982,0.019084733,96529.859,1842.2466,478043.69,2826795.3,29.294201,30.428587
5,57,44,1033.8167,994.50415,1073.1292,0.010338167,0.020464044,96593.109,1976.6857,478023.81,2676582.3,27.732313,29.292375
1,62,44,988.33807,961.80127,1014.8749,0.0098833814,0.019572679,96491.156,1888.5906,477734.31,2353653.3,24.448965,26.553044
2,62,44,1035.7728,1021.2963,1050.2494,0.010357728,0.020502366,94905.773,1945.7928,469664.38,2496338.3,26.304655,26.527432
3,62,44,1057.6125,1032.6696,1082.5555,0.010576125,0.020930111,94942.586,1987.1589,469745.03,2403357,25.330759,26.216608
4,62,44,1081.3462,1052.1497,1110.5427,0.010813463,0.021394741,94694.477,2025.9636,468407.47,2388240.8,25.224142,25.955437
5,62,44,1188.2841,1149.176,1227.3921,0.011882841,0.023485502,94821.063,2226.9202,468538,2224837.3,23.488012,24.891826
1,67,44,1242.2711,1206.6499,1277.8923,0.012422712,0.024539316,95368.359,2340.2744,470991.13,1860102.5,19.555775,21.894237
2,67,44,1302.1362,1285.3478,1318.9246,0.013021362,0.025706537,92959.977,2389.679,458825.69,2026673.9,21.802923,22.027751
3,67,44,1340.8801,1310.4401,1371.3203,0.013408802,0.026461205,93165.563,2465.2732,459664.66,1950300,20.950624,21.738569
4,67,44,1390.1685,1358.2333,1422.1035,0.013901684,0.027420413,92691.734,2541.6458,457104.56,1929313.5,20.818279,21.460946
5,67,44,1560.6042,1516.0757,1605.1328,0.015606043,0.030730017,92696.367,2848.561,456360.44,1806068,19.505409,20.537028
1,72,44,2297.835,2241.0068,2354.6628,0.022978351,0.044916686,93660.438,4206.9165,457784.91,1349267.4,14.529533,17.361985
2,72,44,2385.854,2359.9773,2411.731,0.02385854,0.046596512,90570.297,4220.2603,442300.84,1567848.3,17.312227,17.549246
3,72,44,2462.9458,2423.6582,2502.2334,0.024629459,0.048065376,90763.922,4362.6021,442913.09,1495986.1,16.498484,17.232325
4,72,44,2559.5701,2515.8765,2603.2637,0.0255957,0.049903195,90373.422,4509.9229,440592.31,1465674.8,16.231661,16.971838
5,72,44,2867.7813,2808.1941,2927.3684,0.028677812,0.055741791,90114.117,5023.1221,438012.78,1360332.8,15.120046,16.048951
1,77,44,5809.916,5726.9438,5892.8887,0.058099162,0.10970136,89379.016,9805,422382.59,992030.06,11.161543,13.168879
2,77,44,5926.1484,5890.2173,5962.0796,0.059261486,0.11176859,86350.039,9651.2217,407622.13,1125547.4,13.036158,13.285932
3,77,44,6097.2593,6042.084,6152.4351,0.060972594,0.11480311,86626.531,9944.9961,408270.16,1048298.7,12.125422,12.939718
4,77,44,6288.5962,6231.2437,6345.9487,0.062885962,0.11818405,85902.445,10152.299,404131.47,1035176.1,12.065742,12.758715
5,77,44,6895.5518,6808.9395,6982.1641,0.068955518,0.1288238,84934.359,10941.567,397317.91,950048.5,11.20259,12.077866
1,82,44,17174.939,17037.045,17312.834,0.1717494,0.29071566,79352.391,23068.984,339089.5,607205.25,7.7213359,9.54384
2,82,44,17138.459,17080.898,17196.02,0.17138459,0.29019797,76698.813,22257.84,327849.47,717925.25,9.3619518,9.633915
3,82,44,17523.543,17427.027,17620.059,0.17523544,0.29564366,76501.148,22617.08,325963.06,664292.63,8.6971331,9.379437
4,82,44,17847.77,17740.537,17955.002,0.17847769,0.30019629,75743.375,22737.881,321872.16,639678.56,8.4559412,9.14992
5,82,44,18966.051,18819.859,19112.24,0.1896605,0.3156741,75095.438,23705.684,316212.97,574238.56,7.6734166,8.486854
1,85,44,33428.578,33285.813,33571.344,0.3342858,0.48755997,59665.973,29090.74,363925.56,363925.56,6.3018332,7.510167
2,85,44,32907.766,32822.453,32993.074,0.32907766,0.48219436,54440.973,26251.129,390075.78,390075.78,7.1674156,7.548804
3,85,44,33511.59,33375.211,33647.965,0.33511588,0.48841,54312.516,26526.775,343157.66,343157.66,6.3555489,7.242733
4,85,44,33858.402,33712.105,34004.699,0.33858404,0.49194628,53550.934,26344.184,323748.53,323748.53,6.0820088,6.97371
5,85,44,35274.438,35076.297,35472.578,0.35274437,0.50613284,53492.836,27074.48,272832.47,272832.47,5.1935225,6.200506
1,2,45,114.8668,111.3811,118.3525,0.001148668,0.0022946992,100000,229.46991,499426.31,8469364,84.693642,84.693642
2,2,45,126.63844,123.10564,130.17125,0.0012663845,0.0025295643,100000,252.95642,499367.63,8438307,84.383072,84.282074
3,2,45,131.26726,127.67844,134.85608,0.0013126726,0.0026219022,100000,262.19022,499344.53,8421466,84.214661,84.234854
4,2,45,147.255,142.14349,152.36652,0.0014725501,0.0029407677,100000,294.07678,499264.81,8393857,83.938576,84.024229
5,2,45,149.96559,143.18526,156.74593,0.0014996559,0.0029948186,100000,299.48184,499251.28,8306080,83.060806,83.389705
1,7,45,38.940445,37.002964,40.877926,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7969937.5,79.882683,79.882683
2,7,45,37.975029,35.997097,39.952961,0.0003797503,0.00075921224,99747.047,75.729179,498545.91,7938940,79.590729,79.587989
3,7,45,39.991188,37.980633,42.001743,0.00039991189,0.00079950399,99737.813,79.740776,498489.72,7922121.5,79.429466,79.444542
4,7,45,46.243973,43.539902,48.948044,0.00046243973,0.00092445186,99705.922,92.173325,498299.19,7894592.5,79.178772,79.260028
5,7,45,48.309559,44.604362,52.014755,0.00048309559,0.00096572458,99705.531,96.288086,498286.97,7796374.5,78.194321,78.623466
1,12,45,20.666115,19.176506,22.155724,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7471279,74.94297,74.94297
2,12,45,18.801151,17.332426,20.269876,0.00018801152,0.00037595234,99671.32,37.471664,498262.94,7440394,74.6493,74.695847
3,12,45,20.051077,18.581858,21.520296,0.00020051077,0.00040094115,99658.07,39.95702,498190.47,7423632,74.491028,74.494657
4,12,45,22.81365,20.874399,24.752901,0.0002281365,0.00045616893,99613.75,45.440697,497955.16,7396293.5,74.249725,74.336427
5,12,45,24.848822,22.261251,27.436394,0.00024848821,0.00049685297,99609.852,49.491451,497925.5,7321587.5,73.502953,73.708805
1,17,45,22.874365,21.311699,24.437031,0.00022874365,0.00045738267,99651.664,45.578945,498144.38,6972918,69.972923,69.972923
2,17,45,21.17079,19.617405,22.724174,0.0002117079,0.00042332616,99633.852,42.177616,498063.81,6942131,69.67643,69.726594
3,17,45,22.742935,21.19895,24.286922,0.00022742935,0.00045475527,99618.117,45.301865,497977.31,6925441.5,69.519897,69.542259
4,17,45,23.796804,21.870064,25.723543,0.00023796804,0.00047582283,99568.313,47.376877,497723.13,6907084.5,69.370308,69.37809
5,17,45,27.550608,25.07563,30.025583,0.00027550609,0.00055086036,99558.18,54.842655,497653.78,6840491.5,68.708549,68.760037
1,22,45,36.8951,35.041264,38.748932,0.00036895098,0.00073762977,99606.086,73.47242,497846.75,6474773.5,65.003792,65.003792
2,22,45,36.199512,34.30904,38.089985,0.00036199513,0.00072372827,99591.672,72.077309,497778.16,6444067.5,64.704887,64.710272
3,22,45,39.037163,37.114437,40.959892,0.00039037163,0.00078043854,99572.813,77.710457,497669.78,6427464,64.550385,64.564524
4,22,45,38.067711,35.774147,40.361279,0.00038067711,0.00076106447,99521.539,75.74231,497418.34,6406915,64.377182,64.407466
5,22,45,45.414112,42.409573,48.418652,0.00045414112,0.00090786989,99507.313,90.339691,497310.69,6332221.5,63.636074,63.794728
1,27,45,56.444759,54.27116,58.618359,0.0005644476,0.0011282583,99532.617,112.2985,497382.34,5976926.5,60.049927,60.049927
2,27,45,58.070206,55.957535,60.18288,0.00058070204,0.0011607299,99519.594,115.51537,497309.19,5946289,59.749931,59.491883
3,27,45,62.865215,60.717209,65.013222,0.00062865217,0.0012565142,99495.102,125.01701,497162.97,5929794.5,59.598858,59.623904
4,27,45,62.414642,59.806087,65.023201,0.00062414643,0.001247514,99445.797,124.06002,496918.81,5909497,59.424316,59.458592
5,27,45,71.617973,67.783546,75.4524,0.00071617973,0.0014313341,99420.898,142.30452,496748.72,5832299.5,58.663105,58.849322
1,32,45,76.548798,74.302048,78.795547,0.00076548796,0.0015298045,99420.32,152.09366,496721.38,5479544.5,55.114937,55.114937
2,32,45,81.700844,79.492165,83.909515,0.00081700843,0.0016326826,99404.078,162.29532,496614.66,5448980,54.816463,54.643483
3,32,45,89.281746,86.912994,91.650505,0.00089281745,0.0017840416,99370.086,177.28036,496407.22,5432631.5,54.670692,54.695418
4,32,45,93.750412,90.750687,96.750145,0.00093750411,0.0018732515,99321.734,186.05458,496143.53,5412578,54.495419,54.523043
5,32,45,103.09186,98.799934,107.38379,0.0010309186,0.002059713,99278.594,204.48541,495881.75,5335550.5,53.743614,53.914794
1,37,45,98.243721,95.835373,100.65208,0.00098243717,0.0019629453,99268.227,194.85811,495854,4982823,50.195549,50.195549
2,37,45,108.40993,105.93261,110.88725,0.0010840994,0.00216585,99241.781,214.94281,495671.53,4952365.5,49.90202,49.841548
3,37,45,120.3009,117.57175,123.03004,0.0012030089,0.0024031256,99192.805,238.37277,495368.09,4936224,49.763931,49.774165
4,37,45,129.84587,126.25559,133.43614,0.0012984587,0.0025935483,99135.672,257.11316,495035.59,4916434.5,49.593002,49.610255
5,37,45,145.12247,140.01598,150.22896,0.0014512247,0.0028982414,99071.664,287.13361,494640.47,4843196,48.886017,49.032549
1,42,45,151.03122,147.89841,154.16405,0.0015103122,0.003016067,99073.367,298.81192,494619.81,4486969,45.289356,45.289356
2,42,45,168.81053,165.44893,172.17215,0.0016881054,0.0033705179,99026.836,333.7717,494299.75,4456693.5,45.004906,45.033948
3,42,45,187.23064,183.71475,190.74651,0.0018723063,0.0037376103,98954.43,369.85309,493847.53,4440856,44.877785,44.879051
4,42,45,200.61205,196.10603,205.11806,0.0020061205,0.0040042028,98878.563,395.92981,493403,4421399,44.715458,44.739863
5,42,45,229.49629,223.24776,235.74484,0.002294963,0.0045794086,98788.063,452.39087,492809.31,4356454.5,44.099224,44.17436
1,47,45,322.48172,317.82874,327.1347,0.0032248171,0.0064288802,98774.555,635.00977,492285.25,3992349.3,40.418804,40.418804
2,47,45,352.86572,347.70517,358.02628,0.0035286571,0.0070324698,98693.063,694.05597,491730.19,3962394,40.148659,40.205101
3,47,45,378.70404,373.39435,384.01373,0.0037870405,0.0075454698,98584.578,743.86694,491063.22,3947008.3,40.03677,40.047752
4,47,45,393.76245,387.44119,400.08371,0.0039376244,0.0078443205,98482.633,772.5293,490481.84,3927996,39.885178,39.913603
5,47,45,438.79724,430.28201,447.31244,0.0043879724,0.0087375483,98335.664,859.21265,489530.31,3863645.5,39.290604,39.363873
1,52,45,658.7157,651.66229,665.76917,0.006587157,0.013087912,98139.547,1284.4418,487486.63,3500064,35.664154,35.664154
2,52,45,699.21442,691.42255,707.00629,0.0069921445,0.013886963,97999.008,1360.9086,486592.78,3470663.8,35.415295,35.484473
3,52,45,722.09979,714.21118,729.98834,0.0072209979,0.01433821,97840.711,1402.8607,485696.41,3455945.3,35.322159,35.328737
4,52,45,730.65924,721.44128,739.87726,0.0073065925,0.01450693,97710.102,1417.4738,485006.84,3437514.3,35.180756,35.21653
5,52,45,784.51935,772.74188,796.29681,0.0078451931,0.015567934,97476.461,1517.507,483588.53,3374115,34.614895,34.68978
1,57,45,895.5791,886.2738,904.8844,0.0089557907,0.017752122,96855.102,1719.3837,479977.06,3012577.3,31.10396,31.10396
2,57,45,938.55121,928.27594,948.82654,0.0093855122,0.018595945,96638.102,1797.0769,478697.81,2984071,30.878824,30.953815
3,57,45,954.92255,944.55042,965.29474,0.0095492257,0.018917231,96437.852,1824.3372,477628.41,2970248.8,30.799616,30.810901
4,57,45,963.45984,952.04041,974.87927,0.0096345982,0.019084733,96292.625,1837.7191,476868.84,2952507.3,30.661835,30.68977
5,57,45,1033.8167,1019.0322,1048.6011,0.010338167,0.020464044,95975.172,1964.0402,474965.75,2889992.5,30.112419,30.192593
1,62,45,988.33807,977.35614,999.32001,0.0098833805,0.019572679,95135.719,1862.0609,471023.44,2532600.3,26.620918,26.620918
2,62,45,1035.7728,1023.7991,1047.7466,0.010357728,0.020502366,94841.023,1944.4653,469343.94,2505373.3,26.416555,26.497751
3,62,45,1057.6125,1045.839,1069.3861,0.010576125,0.020930111,94613.516,1980.2714,468116.91,2492620.3,26.345289,26.373774
